"hs_system","hs_level","hs_code","isic_revision","isic_level","isic_code","source"
"HS Combined","HS6","071029","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071030","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071030","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071030","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071040","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071040","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071040","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071080","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071080","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071080","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071090","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071090","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071090","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071110","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071110","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071110","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071120","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071120","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071120","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071130","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071130","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071130","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071140","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071140","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071140","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071151","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071151","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071151","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071159","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071159","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071159","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071190","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071190","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071190","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071210","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071210","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071210","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071220","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071220","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071220","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071230","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071230","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071230","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071231","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071231","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071231","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071232","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071232","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071232","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071233","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071233","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071233","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071239","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071239","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071239","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071290","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071290","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071290","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071310","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071310","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071310","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071320","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071320","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071320","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071331","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071331","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071331","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071332","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071332","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071332","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071333","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071333","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071333","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071339","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071339","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071339","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071340","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071340","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071340","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071350","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071350","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071350","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071390","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071390","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071390","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071410","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071410","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071410","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071420","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071420","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071420","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071490","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071490","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","071490","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080110","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080110","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080110","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080111","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080111","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080111","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080119","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080119","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080119","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080120","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080120","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080120","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080121","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080121","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080121","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080122","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080122","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080122","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080130","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080130","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080130","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080131","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080131","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080131","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080132","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080132","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080132","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080211","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080211","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080211","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080212","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080212","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080212","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080221","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080221","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080221","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080222","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080222","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080222","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080231","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080231","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080231","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080232","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080232","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080232","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080240","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080240","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080240","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080250","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080250","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080250","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080290","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080290","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080290","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080300","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080300","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080300","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080410","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080410","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080410","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080420","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080420","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080420","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080430","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080430","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080430","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080440","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080440","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080440","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080450","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080450","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080450","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080510","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080510","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080510","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080520","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080520","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080520","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080530","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080530","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080530","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080540","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080540","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080540","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080550","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080550","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080550","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080590","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080590","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080590","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080610","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080610","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080610","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080620","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080620","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080620","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080710","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080710","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080710","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080711","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080711","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080711","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080719","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080719","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080719","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080720","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080720","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080720","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080810","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080810","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080810","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080820","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080820","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080820","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080910","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080910","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080910","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080920","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080920","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080920","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080930","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080930","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080930","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080940","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080940","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","080940","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081010","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081010","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081010","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081020","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081020","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081020","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081030","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081030","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081030","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081040","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081040","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081040","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081050","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081050","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081050","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081060","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081060","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081060","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081090","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081090","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081090","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081110","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081110","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081110","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081120","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081120","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081120","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081190","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081190","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081190","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081210","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081210","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081210","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081220","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081220","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081220","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081290","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081290","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081290","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081310","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081310","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081310","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081320","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081320","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081320","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081330","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081330","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081330","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081340","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081340","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081340","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081350","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081350","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081350","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081400","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081400","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","081400","3","S","1513","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090111","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090111","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090111","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090112","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090112","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090112","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090121","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090121","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090121","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090122","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090122","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090122","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090130","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090130","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090130","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090140","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090140","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090140","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090190","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090190","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090190","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090210","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090210","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090210","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090220","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090220","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090220","3","S","0113","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090230","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090230","3","M","154","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090230","3","S","1549","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","090240","3","L","01","HS_Combined_ISIC_Rev3"
