"gb_year","gb_level","gb_code","isic_revision","isic_level","isic_code","source"
"2002","S","5220","3","S","6023","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5231","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5231","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5231","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5232","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5232","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5232","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5239","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5239","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5239","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5310","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5310","3","M","602","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5310","3","S","6021","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5320","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5320","3","M","602","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5320","3","S","6021","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5330","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5330","3","M","602","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5330","3","S","6022","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5340","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5340","3","M","612","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5340","3","S","6120","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5390","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5390","3","M","602","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5390","3","S","6022","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5411","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5411","3","M","611","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5411","3","S","6110","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5412","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5412","3","M","611","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5412","3","S","6110","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5413","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5413","3","M","612","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5413","3","S","6120","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5421","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5421","3","M","611","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5421","3","S","6110","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5422","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5422","3","M","611","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5422","3","S","6110","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5423","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5423","3","M","612","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5423","3","S","6120","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5431","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5431","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5431","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5432","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5432","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5432","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5439","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5439","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5439","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5511","3","L","62","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5511","3","M","621","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5511","3","M","622","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5511","3","S","6210","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5511","3","S","6220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5512","3","L","62","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5512","3","M","621","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5512","3","M","622","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5512","3","S","6210","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5512","3","S","6220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5520","3","L","62","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5520","3","M","622","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5520","3","S","6220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5531","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5531","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5531","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5532","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5532","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5532","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5539","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5539","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5539","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5600","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5600","3","M","603","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5600","3","S","6030","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5710","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5710","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5710","3","S","6301","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5720","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5720","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5720","3","S","6309","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5810","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5810","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5810","3","S","6302","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5890","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5890","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5890","3","S","6302","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5910","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5910","3","M","641","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5910","3","S","6411","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5990","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5990","3","M","641","GB_T_4754_2002_ISIC_Rev3"
"2002","S","5990","3","S","6412","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6011","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6011","3","M","642","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6011","3","S","6420","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6012","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6012","3","M","642","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6012","3","S","6420","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6019","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6019","3","M","642","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6019","3","S","6420","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6020","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6020","3","M","724","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6020","3","S","7240","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6031","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6031","3","M","642","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6031","3","S","6420","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6032","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6032","3","M","642","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6032","3","S","6420","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6040","3","L","54","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6040","3","M","542","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6040","3","S","5420","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6110","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6110","3","M","721","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6110","3","S","7210","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6120","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6120","3","M","723","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6120","3","S","7230","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6130","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6130","3","M","725","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6130","3","S","7250","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6190","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6190","3","M","729","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6190","3","S","7290","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6211","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6211","3","M","722","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6211","3","S","7220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6212","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6212","3","M","722","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6212","3","S","7220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6290","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6290","3","M","722","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6290","3","S","7220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6311","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6311","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6311","3","S","5121","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6312","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6312","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6312","3","S","5121","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6313","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6313","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6313","3","S","5121","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6314","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6314","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6314","3","S","5121","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6319","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6319","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6319","3","S","5121","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6321","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6321","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6321","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6322","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6322","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6322","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6323","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6323","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6323","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6324","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6324","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6324","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6325","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6325","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6325","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6326","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6326","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6326","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6327","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6327","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6327","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6329","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6329","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6329","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6331","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6331","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6331","3","S","5131","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6332","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6332","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6332","3","S","5131","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6333","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6333","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6333","3","S","5131","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6334","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6334","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6334","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6335","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6335","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6335","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6339","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6339","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6339","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6341","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6341","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6341","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6342","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6342","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6342","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6343","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6343","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6343","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6344","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6344","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6344","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6345","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6345","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6345","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6346","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6346","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6346","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6349","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6349","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6349","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6351","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6351","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6351","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6352","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6352","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6352","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6353","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6353","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6353","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6361","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6361","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6361","3","S","5141","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6362","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6362","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6362","3","S","5141","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6363","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6363","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6363","3","S","5143","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6364","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6364","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6364","3","S","5142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6365","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6365","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6365","3","S","5143","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6366","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6366","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6366","3","S","5149","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6367","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6367","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6367","3","S","5149","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6368","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6368","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6368","3","S","5149","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6369","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6369","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6369","3","S","5143","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6369","3","S","5149","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6371","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6371","3","M","515","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6371","3","S","5150","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6372","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6372","3","M","515","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6372","3","S","5150","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6373","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6373","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6373","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6373","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6373","3","S","5143","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6374","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6374","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6374","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6375","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6375","3","M","515","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6375","3","S","5150","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6376","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6376","3","M","515","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6376","3","S","5150","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6379","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6379","3","M","515","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6379","3","S","5150","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6380","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6380","3","M","511","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6380","3","S","5110","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6391","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6391","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6391","3","S","5149","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6399","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6399","3","M","519","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6399","3","S","5190","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6511","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6511","3","M","521","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6511","3","S","5219","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6512","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6512","3","M","521","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6512","3","S","5211","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6519","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6519","3","M","521","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6519","3","S","5211","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6521","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6521","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6521","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6522","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6522","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6522","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6523","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6523","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6523","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6524","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6524","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6524","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6525","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6525","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6525","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6526","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6526","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6526","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6529","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6529","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6529","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6531","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6531","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6531","3","S","5232","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6532","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6532","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6532","3","S","5232","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6533","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6533","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6533","3","S","5232","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6534","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6534","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6534","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6535","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6535","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6535","3","S","5231","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6539","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6539","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6539","3","S","5233","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6541","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6541","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6541","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6542","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6542","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6542","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6543","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6543","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6543","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6544","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6544","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6544","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6545","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6545","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6545","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6546","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6546","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6546","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6547","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6547","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6547","3","M","524","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6547","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6547","3","S","5240","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6548","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6548","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6548","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6549","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6549","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6549","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6551","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6551","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6551","3","S","5231","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6552","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6552","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6552","3","S","5231","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6561","3","L","50","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6561","3","M","501","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6561","3","S","5010","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6562","3","L","50","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6562","3","M","503","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6562","3","S","5030","GB_T_4754_2002_ISIC_Rev3"
"2002","S","6563","3","L","50","GB_T_4754_2002_ISIC_Rev3"
